clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
7.966,640,320,45156,57702,548,33,154,33,393.479,38707,38707,0,0,37243,190,256,320
8.593,96,80,14210,18219,1061,84,59,84,114.096,11576,11576,0,0,12233,40,16,80
7.966,640,640,88160,79452,1060,26,282,26,692.144,66779,66779,0,0,72778,186,256,640
7.966,72,5,1795,4569,55,38,35,38,35.157,2570,2570,0,0,1677,16,40,5
7.966,448,5,2386,23638,50,32,30,32,90.039,8273,8273,0,0,5322,0,448,5
7.969,72,5,2028,4619,57,39,35,39,33.975,2561,2561,0,0,1670,16,40,5
7.969,448,5,3021,24196,52,33,30,33,81.805,8315,8315,0,0,3647,0,448,5
9.047,72,5,2017,4924,61,45,35,45,35.564,2720,2720,0,0,1625,16,40,5
7.966,448,5,3258,25425,56,39,30,39,90.233,8471,8471,0,0,5337,0,448,5
7.966,72,40,4689,6968,69,38,49,38,63.594,4491,4491,0,0,3372,16,40,40
7.966,448,40,5522,18313,64,32,44,32,114.584,10234,10234,0,0,5551,0,448,40
7.966,72,5,1990,4709,56,38,36,38,35.664,2606,2598,0,8,1705,16,40,5
7.966,448,5,2643,15426,51,32,31,32,89.518,8315,8305,0,10,5348,0,448,5
7.966,72,10,2756,5134,58,39,38,39,38.719,2980,2973,0,7,2027,16,40,10
7.966,448,10,3169,15897,53,33,33,33,80.244,8563,8554,0,9,2326,0,448,10
8.423,72,20,3403,6087,62,45,42,45,47.184,3506,3499,0,7,2495,16,40,20
7.966,448,20,4218,16876,57,39,37,39,96.975,9236,9225,0,11,4462,0,448,20
7.966,72,40,4815,7077,70,38,50,38,61.837,4578,4573,0,5,3407,16,40,40
7.966,448,40,5724,18450,65,32,45,32,120.94,10414,10407,0,7,7158,0,448,40
7.966,96,80,12192,12273,179,44,63,44,106.309,9518,9518,0,0,10045,40,16,80
7.966,640,80,12730,33193,174,38,58,38,159.658,16795,16795,0,0,10249,184,256,80
8.518,96,80,14175,13297,307,52,63,52,107.012,11203,11203,0,0,12112,32,16,80
7.966,640,160,29737,44680,302,39,90,39,233.15,32604,32604,0,0,25502,176,256,160
8.537,96,80,15288,15723,563,68,63,68,108.532,11907,11907,0,0,13136,40,8,80
7.966,640,320,45320,58198,558,45,154,45,366.286,38837,38837,0,0,36743,192,256,320
8.574,96,80,14400,19055,1075,100,63,100,106.116,11613,11613,0,0,12192,40,8,80
7.966,640,640,88324,79948,1070,38,282,38,667.25,66556,66556,0,0,73789,187,256,640
7.966,72,5,2355,5032,83,32,43,32,36.813,2740,2740,0,0,1991,16,40,5
7.966,448,5,3012,25725,70,18,30,18,73.748,8271,8271,0,0,5186,0,448,5
8.499,72,5,2590,5091,85,33,43,33,37.321,2775,2775,0,0,1988,16,40,5
8.499,448,5,3647,26284,72,19,30,19,71.36,8162,8162,0,0,5181,0,448,5
9.634,72,5,2577,5365,89,39,43,39,37.432,3013,3013,0,0,1940,16,40,5
8.537,448,5,4080,27506,76,25,30,25,71.083,8473,8473,0,0,5016,0,448,5
8.553,72,40,5249,7431,97,32,57,32,64.023,4711,4711,0,0,3695,16,40,40
7.966,448,40,6148,18544,84,18,44,18,103.19,10364,10364,0,0,6998,0,448,40
7.966,72,5,2550,5172,84,32,44,32,36.812,2748,2740,0,8,2018,16,40,5
7.966,448,5,3269,15657,71,18,31,18,75.762,8261,8251,0,10,5209,0,448,5
7.966,72,10,3316,5597,86,33,46,33,40.332,3174,3167,0,7,2341,16,40,10
7.966,448,10,3795,16128,73,19,33,19,80.035,8376,8367,0,9,5471,0,448,10
9.01,72,20,3963,6550,90,39,50,39,48.372,3655,3648,0,7,2808,16,40,20
7.966,448,20,4844,17107,77,25,37,25,84.47,9180,9169,0,11,5262,0,448,20
8.553,72,40,5375,7540,98,32,58,32,67.213,4739,4734,0,5,3721,16,40,40
7.966,448,40,6350,18681,85,18,45,18,103.232,10395,10388,0,7,7015,0,448,40
8.537,96,80,12752,12737,207,38,71,38,107.216,10067,10067,0,0,10635,40,16,80
8.537,640,80,13356,33426,194,24,58,24,138.48,17216,17216,0,0,10730,192,256,80
7.966,96,80,14713,13761,335,46,71,46,111.602,11606,11606,0,0,12414,38,16,80
8.537,640,160,30363,44897,322,25,90,25,221.756,32588,32588,0,0,27302,192,256,160
7.966,96,80,15826,16187,591,62,71,62,110.431,12010,12010,0,0,13381,40,16,80
8.537,640,320,45946,58431,578,31,154,31,351.507,38757,38757,0,0,37800,181,248,320
7.977,96,80,14962,19511,1103,94,71,94,108.501,11831,11831,0,0,12514,40,8,80
8.537,640,640,88950,80180,1090,24,282,24,661.438,66817,66817,0,0,73945,192,256,640
8.771,72,14,3073,12481,383,38,66,38,39.922,3250,3250,0,0,2365,16,40,14
8.032,448,23,4328,37248,350,38,36,38,78.777,9313,9313,0,0,6016,0,448,23
8.771,72,14,3308,12486,385,39,66,39,40.722,3405,3405,0,0,2325,16,40,14
8.619,448,23,4963,37806,352,39,36,39,80.06,9363,9363,0,0,6014,0,448,23
9.788,72,14,3295,12726,389,45,66,45,41.402,3545,3545,0,0,2286,16,40,14
8.656,448,23,5396,38971,356,45,36,45,81.439,9435,9435,0,0,5617,0,448,23
8.771,72,40,5487,14527,397,38,77,38,61.204,5147,5147,0,0,3889,16,40,40
8.032,448,40,6504,29343,364,38,44,38,92.288,11085,11085,0,0,7440,0,448,40
8.771,72,14,3268,12630,384,38,67,38,40.058,3287,3279,0,8,2357,16,40,14
8.032,448,23,4585,27244,351,38,37,38,81.789,9393,9383,0,10,6026,0,448,23
8.771,72,16,3874,12928,386,39,68,39,42.699,3664,3657,0,7,2616,16,40,16
8.032,448,25,4951,27588,353,39,38,39,80.243,9540,9531,0,9,5005,0,448,25
9.164,72,20,4201,13667,390,45,70,45,43.336,4012,4005,0,7,2924,16,40,20
8.032,448,29,5680,28313,357,45,40,45,79.708,10090,10079,0,11,4729,0,448,29
8.771,72,40,5613,14657,398,38,78,38,60.743,5097,5092,0,5,3877,16,40,40
8.032,448,40,6706,29512,365,38,45,38,93.397,11046,11039,0,7,7454,0,448,40
8.827,96,80,12990,19824,507,44,91,44,99.653,10125,10125,0,0,10479,40,16,80
8.656,640,80,13776,44178,474,44,58,44,136.063,18031,18031,0,0,11240,192,248,80
8.203,96,80,14973,20832,635,52,91,52,103.21,11610,11610,0,0,12568,40,16,80
8.656,640,160,30783,55649,602,45,90,45,215.825,32837,32837,0,0,28908,192,256,160
8.537,96,80,16086,23219,891,68,91,68,104.653,12089,12089,0,0,13591,32,16,80
8.656,640,320,46366,69183,858,51,154,51,347.72,39570,39570,0,0,37941,192,248,320
8.885,96,80,15222,26601,1403,100,91,100,108.849,12711,12711,0,0,12640,40,16,80
8.656,640,640,89370,90944,1370,44,282,44,658.546,67388,67388,0,0,76889,183,256,640
9.002,72,104,26909,24003,639,40,96,40,90.704,11845,11845,0,0,17343,16,40,104
10.191,576,8,54379,71621,606,40,31,40,112.837,26053,26053,0,0,49750,128,320,8
9.02,72,95,26632,23669,641,41,93,41,86.741,11881,11881,0,0,17153,16,36,95
9.547,576,8,54214,72132,608,41,31,41,101.908,26394,26394,0,0,48031,128,320,8
10.099,72,95,26619,23872,645,47,93,47,88.504,12239,12239,0,0,17081,16,40,95
10.172,576,8,54681,73312,612,47,31,47,108.8,26890,26890,0,0,49009,112,320,8
9.018,72,91,27403,24482,653,40,94,40,88.822,12889,12889,0,0,18123,16,40,91
9.624,576,40,57291,41633,620,40,44,40,138.623,28557,28557,0,0,51307,128,320,40
9.002,72,77,25728,23023,640,40,88,40,84.441,11414,11406,0,8,17839,16,40,77
9.566,576,8,54220,38876,607,40,32,40,110.69,26620,26610,0,10,50221,120,320,8
9.002,72,88,26878,23774,642,41,92,41,84.118,12081,12074,0,7,17280,16,40,88
10.19,576,10,54458,39233,609,41,33,41,108.701,26415,26406,0,9,48381,128,320,10
9.475,72,80,26597,23923,646,47,90,47,83.522,12094,12087,0,7,17462,16,40,80
10.171,576,20,55443,40188,613,47,37,47,117.249,27200,27189,0,11,49259,128,304,20
9.018,72,130,29449,26205,654,40,108,40,102.353,13677,13671,0,6,19022,16,40,130
9.624,576,40,57685,41802,621,40,45,40,143.904,28250,28243,0,7,51080,128,320,40
8.378,96,104,32250,28597,763,46,99,46,102.515,17502,17502,0,0,23138,40,16,104
10.17,768,80,63795,56617,730,46,58,46,173.259,35206,35206,0,0,56234,320,128,80
9.002,96,113,34841,29956,891,54,102,54,112.684,19171,19171,0,0,25430,40,16,113
9.685,768,160,81026,68110,858,47,90,47,248.892,50346,50346,0,0,72122,316,128,160
9.022,96,98,35090,31710,1147,70,97,70,106.939,19793,19793,0,0,26137,40,16,98
9.666,768,320,96865,81678,1114,53,154,53,380.964,58221,58221,0,0,83403,300,128,320
9.061,96,119,35442,35875,1659,102,104,102,112.735,19930,19930,0,0,25839,32,16,119
9.749,768,640,139261,103338,1626,46,282,46,674.076,84995,84995,0,0,121225,320,128,640
9.676,60,11,13620,13922,1151,52,65,52,63.118,8879,8876,0,3,8688,4,52,11
9.628,640,194,62859,122128,1182,52,93,52,235.002,52638,52638,0,0,52083,168,256,194
10.263,60,11,13959,13968,1153,53,65,53,65.025,9050,9050,0,0,8793,4,52,11
9.628,640,194,63467,122684,1184,53,93,53,237.891,52889,52889,0,0,53128,192,256,194
10.301,60,11,13842,14192,1157,59,65,59,62.772,9221,9221,0,0,8798,4,52,11
10.271,640,194,63994,123816,1188,59,93,59,247.473,52175,52175,0,0,52156,184,224,194
9.676,60,40,16198,16103,1165,52,77,52,82.553,10835,10835,0,0,10255,4,52,40
9.628,640,208,64875,79348,1196,52,100,52,249.696,54041,54041,0,0,54721,184,248,208
9.676,60,11,13947,14094,1152,52,66,52,65.192,8911,8903,0,8,8776,4,52,11
9.628,640,194,63153,77324,1183,52,94,52,240.859,51611,51601,0,10,52095,184,256,194
9.676,60,13,14521,14419,1154,53,67,53,61.219,9255,9248,0,7,9069,4,52,13
9.628,640,196,63484,77665,1185,53,95,53,237.388,51364,51355,0,9,52391,192,256,196
9.676,60,20,14972,15250,1158,59,70,59,70.168,9864,9857,0,7,9384,4,52,20
9.628,640,200,64211,78416,1189,59,97,59,247.014,52992,52981,0,11,54550,184,240,200
9.676,60,40,16448,16240,1166,52,78,52,87.293,10905,10899,0,6,10450,4,52,40
9.628,640,208,65085,79277,1197,52,101,52,248.974,54966,54959,0,7,55428,192,256,208
10.301,84,80,23605,21418,1275,58,91,58,121.379,15796,15796,0,0,16887,28,28,80
9.674,832,224,69271,93290,1306,58,106,58,259.896,60395,60395,0,0,58895,368,64,224
9.677,84,80,25592,22475,1403,66,91,66,123.857,17854,17854,0,0,19073,28,28,80
9.674,832,256,83746,102875,1434,59,122,59,291.628,76115,76115,0,0,72628,384,64,256
9.678,84,80,26633,24865,1659,82,91,82,120.587,18308,18308,0,0,19830,28,28,80
9.674,832,320,94210,112712,1690,65,154,65,332.213,79778,79778,0,0,81566,368,64,320
9.679,84,80,25773,28130,2171,114,91,114,123.15,18288,18288,0,0,19010,28,28,80
10.296,832,640,137153,134506,2202,58,282,58,611.129,105228,105228,0,0,120946,384,64,640
7.984,88,86,65978,40990,2175,38,95,38,642.762,50879,41397,0,9482,66375,32,24,86
7.984,704,98,119775,144385,2270,38,66,38,729.981,75930,66828,0,9102,99244,256,192,98
8.571,88,86,66213,41046,2177,39,95,39,610.358,52893,43411,0,9482,66453,32,24,86
8.571,704,98,120410,144941,2272,39,66,39,777.455,76425,67323,0,9102,99403,256,192,98
9.725,88,86,66200,41318,2181,45,95,45,660.183,52588,43106,0,9482,66515,32,24,86
8.609,704,98,120843,146161,2276,45,66,45,783.394,78074,68972,0,9102,99676,256,192,98
8.644,88,86,66163,41035,2189,38,95,38,836.49,53534,44052,0,9482,66346,32,24,86
7.992,704,98,121266,93264,2284,38,66,38,781.356,77659,68557,0,9102,100285,248,184,98
7.984,88,86,66173,41130,2176,38,96,38,830.668,52119,42629,0,9490,66353,32,24,86
7.984,704,98,120032,92557,2271,38,67,38,1035.366,75856,66744,0,9112,99521,256,192,98
7.984,88,86,66552,41214,2178,39,96,39,865.534,52888,43399,0,9489,66667,32,24,86
7.984,704,98,120171,92704,2273,39,67,39,1049.369,77070,67957,0,9113,99525,256,192,98
9.101,88,86,66425,41501,2182,45,96,45,846.846,52075,42586,0,9489,66522,32,24,86
7.984,704,98,120446,93003,2277,45,67,45,1038.81,77387,68274,0,9113,100529,256,192,98
8.644,88,86,66289,41144,2190,38,96,38,896.632,52265,42777,0,9488,66556,32,24,86
7.984,704,98,120404,93217,2285,38,67,38,1037.697,77769,68660,0,9109,100484,256,192,98
8.609,112,86,68874,43008,2299,44,93,44,925.437,56273,46791,0,9482,69472,56,0,86
8.609,896,98,122874,104691,2394,44,64,44,1145.989,81261,72159,0,9102,102662,448,0,98
7.992,112,86,70857,44237,2427,52,93,52,876.908,57678,48196,0,9482,71583,56,0,86
8.609,896,160,138345,115268,2522,45,90,45,1188.023,95992,86890,0,9102,118977,448,0,160
8,112,86,71970,46695,2683,68,93,68,895.098,58618,49136,0,9482,73079,56,0,86
8.609,896,320,153928,128844,2778,51,154,51,1389.564,103048,93946,0,9102,128468,448,0,320
8.016,112,86,71106,49987,3195,100,93,100,882.332,57431,47943,0,9488,72136,56,0,86
8.609,896,640,196932,150635,3290,44,282,44,1695.052,132638,123536,0,9102,163800,448,0,640
7.966,20,5,682,1137,18,8,13,8,14.23,628,628,0,0,475,8,4,5
7.966,20,5,739,1212,19,8,14,8,16.059,737,737,0,0,537,8,4,5
9.177,21,16,9311,5747,205,70,15,70,45.424,4863,4267,0,596,7624,9,3,16
7.966,20,5,739,1212,19,8,14,8,16.604,734,734,0,0,537,8,4,5
7.966,20,5,764,1275,20,8,15,8,19.058,800,800,0,0,567,8,4,5
9.177,21,16,9336,5807,206,70,16,70,54.121,4739,4143,0,596,7658,9,3,16
9.177,21,16,9435,5824,205,70,15,70,43.822,4645,4049,0,596,7696,9,3,16
9.177,21,16,9460,5893,206,70,16,70,56.612,4951,4355,0,596,7671,9,3,16
8.644,21,16,9965,7332,392,132,13,132,91.758,6971,5779,0,1192,9963,9,3,16
8.423,24,5,774,1587,18,8,13,8,16.103,768,768,0,0,613,8,8,5
8.423,24,5,773,1812,19,18,14,18,15.495,867,867,0,0,679,8,8,5
8.423,24,8,1026,1718,21,8,14,8,20.212,888,888,0,0,736,8,8,8
8.423,24,8,1024,1933,22,13,15,13,20.695,957,957,0,0,830,8,8,8
8.423,24,5,831,1668,19,8,14,8,16.852,894,894,0,0,674,8,8,5
8.423,24,5,830,1893,20,18,15,18,17.677,958,958,0,0,671,8,8,5
8.423,24,5,921,1643,22,8,14,8,17.402,946,946,0,0,701,8,8,5
8.423,24,5,920,1858,23,13,15,13,17.416,1025,1025,0,0,762,8,8,5
9.687,26,26,5564,5363,205,38,18,38,48.243,3846,3846,0,0,4845,8,6,26
9.687,26,26,5408,5824,206,43,19,43,49.581,3682,3682,0,0,4671,8,6,26
9.634,26,32,16302,9579,397,70,21,70,68.779,8782,7594,0,1188,12912,8,6,32
9.597,26,64,20235,12483,398,43,34,43,94.817,11578,9942,0,1636,15291,6,6,64
8.423,24,8,1026,1718,21,8,14,8,18.25,874,874,0,0,736,8,8,8
8.423,24,8,1024,1933,22,13,15,13,19.748,966,966,0,0,830,8,8,8
9.066,24,8,1022,1676,24,8,14,8,19.187,865,865,0,0,603,8,8,8
9.066,24,8,1019,1881,25,8,15,8,20.176,930,930,0,0,725,8,8,8
8.423,24,8,1083,1799,22,8,15,8,21.844,998,998,0,0,797,8,8,8
8.423,24,8,1081,2014,23,13,16,13,23.083,1028,1028,0,0,855,8,8,8
9.066,24,8,1077,1762,25,8,15,8,20.196,997,997,0,0,664,8,8,8
9.066,24,8,1075,1967,26,8,16,8,21.89,1057,1057,0,0,786,8,8,8
9.706,26,26,5560,5336,208,38,18,38,49.817,3808,3808,0,0,4773,8,6,26
9.706,26,26,5403,5787,209,38,19,38,52.005,3730,3730,0,0,4668,8,6,26
9.653,26,32,16298,9552,400,70,21,70,73.047,8988,7800,0,1188,12873,10,6,32
9.615,26,64,20230,12462,401,38,34,38,102.12,11777,10141,0,1636,15221,6,6,64
8.423,24,5,831,1668,19,8,14,8,18.81,885,885,0,0,674,8,8,5
8.423,24,5,830,1893,20,18,15,18,18.548,952,952,0,0,671,8,8,5
8.423,24,8,1083,1799,22,8,15,8,22.06,979,979,0,0,797,8,8,8
8.423,24,8,1081,2014,23,13,16,13,22.657,1019,1019,0,0,855,8,8,8
8.423,24,5,856,1737,20,8,15,8,21.633,942,942,0,0,703,8,8,5
8.423,24,5,855,1962,21,18,16,18,21.949,977,977,0,0,697,8,8,5
8.423,24,5,946,1718,23,8,15,8,21.23,1032,1032,0,0,730,8,8,5
8.423,24,5,945,1933,24,13,16,13,21.646,1074,1074,0,0,788,8,8,5
9.687,26,26,5589,5438,206,38,19,38,53.17,3900,3900,0,0,4871,8,6,26
9.687,26,26,5433,5899,207,43,20,43,55.067,3765,3765,0,0,4703,8,6,26
9.634,26,32,16327,9654,398,70,22,70,78.609,8583,7395,0,1188,12940,10,6,32
9.597,26,64,20260,12562,399,43,35,43,107.833,11950,10314,0,1636,15322,6,6,64
8.423,24,5,921,1643,22,8,14,8,17.689,921,921,0,0,701,8,8,5
8.423,24,5,920,1858,23,13,15,13,19.358,1000,1000,0,0,762,8,8,5
9.066,24,8,1077,1762,25,8,15,8,21.921,983,983,0,0,664,8,8,8
9.066,24,8,1075,1967,26,8,16,8,22.496,1053,1053,0,0,786,8,8,8
8.423,24,5,946,1718,23,8,15,8,22.07,1034,1034,0,0,730,8,8,5
8.423,24,5,945,1933,24,13,16,13,22.433,1080,1080,0,0,788,8,8,5
9.066,24,5,940,1668,26,8,15,8,20.23,1018,1018,0,0,597,8,8,5
9.066,24,5,939,1873,27,8,16,8,21.738,1087,1087,0,0,719,8,8,5
9.706,26,26,5583,5392,209,38,19,38,53.408,3945,3945,0,0,4804,8,6,26
9.706,26,26,5427,5843,210,38,20,38,54.16,3828,3828,0,0,4696,8,6,26
9.653,26,32,16321,9608,401,70,22,70,82.282,8505,7317,0,1188,12895,10,6,32
9.615,26,64,20254,12506,402,38,35,38,111.127,11767,10131,0,1636,15319,8,6,64
9.687,26,26,5751,5469,205,38,18,38,36.555,3792,3792,0,0,4857,8,6,26
9.687,26,26,5595,5930,206,43,19,43,36.783,3704,3704,0,0,4687,8,6,26
9.706,26,26,5747,5442,208,38,18,38,38.669,3862,3862,0,0,4787,8,6,26
9.706,26,26,5590,5893,209,38,19,38,37.598,3640,3640,0,0,4681,8,6,26
9.687,26,26,5776,5544,206,38,19,38,41.892,3892,3892,0,0,4885,8,6,26
9.687,26,26,5620,6005,207,43,20,43,40.927,3754,3754,0,0,4715,8,6,26
9.706,26,26,5770,5516,209,38,19,38,39.209,3974,3974,0,0,4819,8,6,26
9.706,26,26,5614,5967,210,38,20,38,41.214,3882,3882,0,0,4713,8,6,26
9.164,26,14,4221,6079,392,68,12,68,35.041,3314,3314,0,0,3454,8,6,14
9.164,26,14,4230,6888,393,68,13,68,34.751,3399,3399,0,0,3703,8,6,14
9.132,26,32,17691,11930,584,100,19,100,73.303,10711,9523,0,1188,14324,10,4,32
9.116,26,64,20849,15051,585,68,32,68,103.245,13470,11834,0,1636,15739,8,6,64
9.634,26,32,16421,9596,398,70,21,70,61.693,8867,7679,0,1188,12948,10,6,32
9.597,26,64,20354,12500,399,43,34,43,77.549,11728,10092,0,1636,15303,4,6,64
9.653,26,32,16417,9569,401,70,21,70,68.7,8735,7547,0,1188,12961,10,4,32
9.615,26,64,20349,12479,402,38,34,38,83.196,11569,9933,0,1636,15361,4,6,64
9.634,26,32,16446,9671,399,70,22,70,78.396,8733,7545,0,1188,12978,10,6,32
9.597,26,64,20379,12579,400,43,35,43,87.552,11679,10043,0,1636,15330,4,6,64
9.653,26,32,16440,9643,402,70,22,70,77.398,8977,7789,0,1188,12911,10,6,32
9.615,26,64,20373,12541,403,38,35,38,88.444,11830,10194,0,1636,15387,4,4,64
9.132,26,32,17655,11823,585,100,19,100,79.05,10902,9714,0,1188,14411,10,6,32
9.116,26,64,20781,14933,586,68,32,68,97.484,13155,11519,0,1636,15816,10,6,64
8.644,26,32,17396,11532,777,132,19,132,146.278,12306,9930,0,2376,17324,8,6,32
8.59,26,64,21251,14217,778,68,32,68,186.576,16075,12803,0,3272,19877,8,6,64
8.034,16,5,2086,1966,18,8,13,8,18.569,1488,976,512,0,1151,8,0,5
8.034,32,5,2091,2339,19,8,14,8,23.168,1745,1233,512,0,1409,0,32,5
8.034,16,8,2292,2265,21,11,14,11,21.928,1629,1117,512,0,1309,8,0,8
8.034,32,8,2344,2616,22,11,15,11,25.764,1887,1375,512,0,1564,0,32,8
8.696,16,14,2618,2497,27,8,16,8,28.513,1803,1291,512,0,1446,8,0,14
8.696,32,14,2722,2954,28,8,17,8,34.149,2067,1555,512,0,1700,0,32,14
8.034,16,5,2147,2059,19,8,14,8,20.416,1590,1078,512,0,1216,8,0,5
8.034,32,5,2149,2432,20,8,15,8,25.473,1843,1331,512,0,1470,0,32,5
8.034,16,5,2193,2202,22,11,14,11,20.021,1719,1207,512,0,1282,8,0,5
8.034,32,5,2247,2553,23,11,15,11,24.048,1954,1442,512,0,1537,0,32,5
8.696,16,5,2382,2115,28,8,14,8,19.129,1737,1225,512,0,1407,8,0,5
8.696,32,5,2490,2572,29,8,15,8,24.777,2056,1544,512,0,1725,0,32,5
9.299,16,50,8579,6962,205,22,26,22,78.783,5682,5170,512,0,6797,8,0,50
9.299,48,50,9050,8379,206,22,27,22,84.127,6129,5617,512,0,6918,16,16,50
9.362,16,50,8579,8458,397,41,26,41,82.617,6700,6188,512,0,6897,8,0,50
9.362,40,50,10120,9738,398,25,27,25,89.856,7975,7463,512,0,7957,8,24,50
9.246,16,64,31317,16518,781,70,33,70,105.493,15334,12450,512,2372,24348,8,0,64
8.621,56,256,52618,33898,782,22,106,22,330.201,34496,28668,384,5444,38101,20,16,256
8.034,16,8,2292,2265,21,11,14,11,22.005,1627,1115,512,0,1309,8,0,8
8.034,32,8,2344,2616,22,11,15,11,26.224,1885,1373,512,0,1564,0,32,8
8.678,16,8,2306,2403,24,14,14,14,22.862,1678,1166,512,0,1339,8,0,8
8.678,32,8,2405,2732,25,14,15,14,26.667,1935,1423,512,0,1591,0,32,8
8.704,16,14,2632,2635,30,11,16,11,28.976,1878,1366,512,0,1477,8,0,14
8.704,32,14,2783,3070,31,11,17,11,32.654,2137,1625,512,0,1728,0,32,14
8.034,16,8,2353,2358,22,11,15,11,25.041,1800,1288,512,0,1374,8,0,8
8.034,32,8,2402,2709,23,11,16,11,31.225,2140,1628,512,0,1757,0,32,8
8.678,16,8,2367,2495,25,14,15,14,23.608,1848,1336,512,0,1408,8,0,8
8.678,32,8,2468,2824,26,14,16,14,28.306,2148,1636,512,0,1725,0,32,8
8.704,16,8,2556,2408,31,11,15,11,24.13,1867,1355,512,0,1533,8,0,8
8.704,32,8,2711,2843,32,11,16,11,27.949,2124,1612,512,0,1786,0,32,8
9.318,16,50,8593,7091,208,25,26,25,81.838,5743,5231,512,0,6831,8,0,50
9.318,48,50,9111,8486,209,25,27,25,85.65,6062,5550,512,0,6951,16,16,50
9.381,16,50,8593,8571,400,44,26,44,83.092,6585,6073,512,0,6929,8,0,50
9.381,40,50,10181,9829,401,28,27,28,90.209,7548,7036,512,0,7759,8,24,50
9.264,16,64,31331,16649,784,73,33,73,111.544,15340,12456,512,2372,24376,8,0,64
8.64,56,256,52679,34008,785,25,106,25,327.395,34213,28385,384,5444,38185,12,16,256
8.696,16,14,2618,2497,27,8,16,8,25.577,1826,1314,512,0,1446,8,0,14
8.696,32,14,2722,2954,28,8,17,8,29.948,2076,1564,512,0,1700,0,32,14
8.704,16,14,2632,2635,30,11,16,11,27.413,1882,1370,512,0,1477,8,0,14
8.704,32,14,2783,3070,31,11,17,11,31.484,2136,1624,512,0,1728,0,32,14
8.401,16,14,2638,2533,36,8,16,8,30.382,1817,1305,512,0,1417,8,0,14
8.401,32,14,2841,3074,37,8,17,8,32.106,2069,1557,512,0,1415,0,32,14
8.696,16,14,2679,2589,28,8,17,8,29.464,1985,1473,512,0,1511,8,0,14
8.696,32,14,2780,3046,29,8,18,8,34.635,2193,1681,512,0,1761,0,32,14
9.063,16,14,2693,2726,31,11,17,11,27.791,2004,1492,512,0,1545,8,0,14
9.063,32,14,2846,3161,32,11,18,11,32.925,2386,1874,512,0,1861,0,32,14
8.988,16,14,2882,2636,37,8,17,8,28.796,2039,1527,512,0,1670,8,0,14
8.988,32,14,3089,3177,38,8,18,8,32.241,2283,1771,512,0,1668,0,32,14
9.612,16,50,8599,7031,214,22,26,22,80.48,5741,5229,512,0,6765,8,0,50
9.355,48,50,9169,8532,215,22,27,22,86.142,6074,5562,512,0,6884,16,16,50
9.419,16,50,8599,8479,406,41,26,41,84.066,6835,6323,512,0,6867,8,0,50
9.786,40,50,10234,9843,407,25,27,25,86.938,7761,7249,512,0,7677,8,24,50
9.612,16,64,31337,16593,790,70,33,70,115.663,14857,11973,512,2372,24251,8,0,64
8.988,56,256,52737,34060,791,22,106,22,334.228,34194,28366,384,5444,38191,16,16,256
8.034,16,5,2147,2059,19,8,14,8,21.103,1573,1061,512,0,1216,8,0,5
8.034,32,5,2149,2432,20,8,15,8,27.03,1846,1334,512,0,1470,0,32,5
8.034,16,8,2353,2358,22,11,15,11,25.056,1710,1198,512,0,1374,8,0,8
8.034,32,8,2402,2709,23,11,16,11,30.359,2129,1617,512,0,1757,0,32,8
8.696,16,14,2679,2589,28,8,17,8,31.821,1924,1412,512,0,1511,8,0,14
8.696,32,14,2780,3046,29,8,18,8,37.341,2170,1658,512,0,1761,0,32,14
8.034,16,5,2176,2140,20,8,15,8,23.449,1638,1126,512,0,1249,8,0,5
8.034,32,5,2175,2513,21,8,16,8,31.909,1898,1386,512,0,1499,0,32,5
8.034,16,5,2222,2289,23,11,15,11,22.828,1809,1297,512,0,1315,8,0,5
8.034,32,5,2273,2640,24,11,16,11,30.476,2202,1690,512,0,1574,0,32,5
8.696,16,5,2411,2202,29,8,15,8,23.445,1831,1319,512,0,1440,8,0,5
8.696,32,5,2516,2659,30,8,16,8,29.731,2074,1562,512,0,1692,0,32,5
9.299,16,50,8608,7049,206,22,27,22,84.372,5793,5281,512,0,6838,8,0,50
9.299,48,50,9076,8466,207,22,28,22,93.197,6091,5579,512,0,6951,16,16,50
9.362,16,50,8608,8565,398,41,27,41,87.718,6766,6254,512,0,6943,8,0,50
9.362,40,50,10146,9845,399,25,28,25,96.531,7557,7045,512,0,7829,8,24,50
9.246,16,64,31346,16589,782,70,34,70,120.345,15372,12488,512,2372,24335,8,0,64
8.621,56,256,52644,33988,783,22,107,22,339.002,34326,28498,384,5444,38125,12,16,256
8.034,16,5,2193,2202,22,11,14,11,20.443,1708,1196,512,0,1282,8,0,5
8.034,32,5,2247,2553,23,11,15,11,25.332,1937,1425,512,0,1537,0,32,5
8.678,16,8,2367,2495,25,14,15,14,25.669,1836,1324,512,0,1408,8,0,8
8.678,32,8,2468,2824,26,14,16,14,30.293,2136,1624,512,0,1725,0,32,8
9.063,16,14,2693,2726,31,11,17,11,33.294,2000,1488,512,0,1545,8,0,14
9.063,32,14,2846,3161,32,11,18,11,37.109,2378,1866,512,0,1861,0,32,14
8.034,16,5,2222,2289,23,11,15,11,24.644,1814,1302,512,0,1315,8,0,5
8.034,32,5,2273,2640,24,11,16,11,32.043,2223,1711,512,0,1574,0,32,5
