clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
8.847,448,20,4260,16638,57,39,37,39,125.486,9065,9052,0,13,2419,0,448,20
8.847,72,40,4725,6975,70,38,50,38,56.541,4594,4585,0,9,3252,16,40,40
8.847,448,40,5463,18028,65,32,45,32,141.628,10374,10365,0,9,3570,0,448,40
8.813,96,80,12102,12123,179,44,63,44,92.373,9271,9271,0,0,9906,40,16,80
8.944,640,80,12664,32563,174,38,58,38,204.186,16493,16493,0,0,9983,192,256,80
9.229,96,80,14085,13147,307,52,63,52,93.013,11002,11002,0,0,11954,32,16,80
8.944,640,160,29671,44210,302,39,90,39,271.23,32843,32843,0,0,27000,192,256,160
9.24,96,80,15198,15573,563,68,63,68,97.995,11470,11470,0,0,13110,38,16,80
8.944,640,320,45257,57536,558,45,154,45,356.516,37979,37979,0,0,36366,192,256,320
9.263,96,80,14334,18905,1075,100,63,100,95.158,11645,11645,0,0,12030,34,16,80
8.944,640,640,88258,78902,1070,38,282,38,557.1,65541,65541,0,0,71758,183,256,640
8.824,72,5,2235,4958,83,32,43,32,35.582,2668,2668,0,0,1737,16,40,5
8.922,448,5,2914,25715,70,18,30,18,107.207,8127,8127,0,0,2133,0,448,5
9.218,72,5,2502,5033,85,33,43,33,36.441,2660,2660,0,0,1836,16,40,5
9.315,448,5,3549,26274,72,19,30,19,108.463,8102,8102,0,0,2196,0,448,5
9.24,72,5,2489,5307,89,39,43,39,36.803,2805,2805,0,0,1852,16,40,5
9.338,448,5,3982,27496,76,25,30,25,108.653,8344,8344,0,0,2355,0,448,5
8.824,72,40,5161,7331,97,32,57,32,57.732,4774,4774,0,0,3583,16,40,40
8.922,448,40,5826,18028,84,18,44,18,131.515,10369,10369,0,0,4183,0,448,40
8.824,72,5,2491,5130,84,32,44,32,35.761,2689,2678,0,11,1780,16,40,5
8.922,448,5,3229,15327,71,18,31,18,108.183,8131,8119,0,12,2167,0,448,5
8.824,72,10,2972,5535,86,33,46,33,38.571,3046,3036,0,10,2064,16,40,10
8.922,448,10,3782,15808,73,19,33,19,111.464,8346,8335,0,11,2463,0,448,10
8.824,72,20,3875,6474,90,39,50,39,45.287,3611,3601,0,10,2650,16,40,20
8.922,448,20,4886,16807,77,25,37,25,119.123,9049,9036,0,13,3055,0,448,20
8.824,72,40,5287,7440,98,32,58,32,57.976,4792,4783,0,9,3568,16,40,40
8.922,448,40,6089,18197,85,18,45,18,134.341,10369,10360,0,9,4211,0,448,40
9.24,96,80,12664,12589,207,38,71,38,94.476,9779,9779,0,0,10213,40,16,80
9.338,640,80,13290,32734,194,24,58,24,195.512,16423,16423,0,0,10535,184,256,80
8.835,96,80,14647,13613,335,46,71,46,97.62,11148,11148,0,0,12319,40,16,80
9.338,640,160,30297,44365,322,25,90,25,263.951,32411,32411,0,0,27106,192,256,160
8.847,96,80,15760,16039,591,62,71,62,96.514,11682,11682,0,0,13318,38,8,80
9.338,640,320,45883,57707,578,31,154,31,351.78,38017,38017,0,0,37768,192,256,320
8.881,96,80,14896,19363,1103,94,71,94,97.882,11534,11534,0,0,12417,40,16,80
9.338,640,640,88884,79072,1090,24,282,24,547.508,65524,65524,0,0,73020,188,256,640
9.615,72,14,2977,12405,383,38,66,38,41.633,3142,3142,0,0,2150,16,40,14
9.201,448,23,4232,37230,350,38,36,38,115.643,9238,9238,0,0,2954,0,448,23
9.626,72,14,3244,12417,385,39,66,39,41.062,3170,3170,0,0,2202,16,40,14
9.595,448,23,4867,37788,352,39,36,39,116.3,9259,9259,0,0,3015,0,448,23
9.648,72,14,3231,12666,389,45,66,45,41.368,3392,3392,0,0,2250,16,40,14
9.617,448,23,5300,38953,356,45,36,45,116.971,9312,9312,0,0,3155,0,448,23
9.615,72,40,5423,14431,397,38,77,38,55.667,5071,5071,0,0,3738,16,40,40
9.201,448,40,6184,28831,364,38,44,38,127.335,11002,11002,0,0,4606,0,448,40
9.615,72,14,3237,12609,384,38,67,38,41.273,3229,3218,0,11,2194,16,40,14
9.201,448,23,4547,26906,351,38,37,38,117.18,9240,9228,0,12,2978,0,448,23
9.615,72,16,3554,12866,386,39,68,39,40.601,3481,3471,0,10,2372,16,40,16
9.201,448,25,4940,27262,353,39,38,39,118.38,9430,9419,0,11,3224,0,448,25
9.615,72,20,4137,13602,390,45,70,45,43.737,3966,3956,0,10,2856,16,40,20
9.201,448,29,5724,28011,357,45,40,45,120.963,10051,10038,0,13,3681,0,448,29
9.615,72,40,5549,14568,398,38,78,38,55.778,5134,5125,0,9,3777,16,40,40
9.201,448,40,6447,29032,365,38,45,38,127.88,10987,10978,0,9,4640,0,448,40
9.648,96,80,12926,19680,507,44,91,44,90.447,10020,10020,0,0,10386,40,16,80
9.617,640,80,13712,43490,474,44,58,44,192.609,17210,17210,0,0,11059,184,256,80
9.239,96,80,14913,20695,635,52,91,52,94.782,11207,11207,0,0,12453,40,16,80
9.617,640,160,30719,55121,602,45,90,45,266.225,33066,33066,0,0,27635,192,256,160
9.258,96,80,16022,23089,891,68,91,68,97.645,12582,12582,0,0,13449,40,16,80
9.617,640,320,46305,68463,858,51,154,51,351.141,38729,38729,0,0,37536,192,256,320
9.295,96,80,15158,26341,1403,100,91,100,96.508,12004,12004,0,0,12626,40,16,80
9.617,640,640,89306,89840,1370,44,282,44,548.073,66325,66325,0,0,73578,192,256,640
9.814,72,89,26138,23274,639,40,91,40,90.103,11455,11455,0,0,16957,16,40,89
9.894,576,8,55051,71548,606,40,31,40,171.817,25763,25763,0,0,49249,128,320,8
9.825,72,101,26885,23842,641,41,95,41,94.905,11837,11837,0,0,17142,16,40,101
9.922,576,8,55686,72100,608,41,31,41,175.013,25478,25478,0,0,49426,128,320,8
9.751,72,74,25592,22893,645,47,86,47,85.994,11197,11197,0,0,16811,16,40,74
9.911,576,8,56121,73260,612,47,31,47,175.135,25879,25879,0,0,49514,128,320,8
9.814,72,112,28424,25192,653,40,101,40,99.814,13251,13251,0,0,18780,16,40,112
9.94,576,40,57803,40357,620,40,44,40,196.564,28047,28047,0,0,51273,128,320,40
9.814,72,86,26266,23336,640,40,91,40,88.12,11545,11534,0,11,16966,16,40,86
9.497,576,8,55366,37651,607,40,32,40,175.69,24821,24809,0,12,49340,128,320,8
9.814,72,94,26715,23924,642,41,94,41,90.915,11772,11762,0,10,17111,16,40,94
9.497,576,10,55759,38045,609,41,33,41,172.582,25896,25885,0,11,49584,120,320,10
9.814,72,83,26818,23963,646,47,91,47,87.52,11897,11887,0,10,17584,16,36,83
9.497,576,20,56863,39052,613,47,37,47,181.479,26572,26559,0,13,50233,128,320,20
9.814,72,109,28358,25212,654,40,101,40,97.942,13081,13072,0,9,18534,16,40,109
9.906,576,40,58066,40550,621,40,45,40,196.722,27572,27563,0,9,51289,128,320,40
9.751,96,122,33367,29233,763,46,105,46,112.008,17445,17445,0,0,23515,40,16,122
9.938,768,80,65267,55155,730,46,58,46,252.34,34297,34297,0,0,57604,304,128,80
9.821,96,143,36662,31099,891,54,112,54,124.131,19571,19571,0,0,26279,40,16,143
9.95,768,160,82306,66809,858,47,90,47,321.467,50161,50161,0,0,74418,316,128,160
9.839,96,110,35695,32105,1147,70,101,70,112.677,19227,19227,0,0,26248,40,16,110
9.95,768,320,97892,80163,1114,53,154,53,405.859,55247,55247,0,0,84104,320,128,320
9.876,96,89,33551,34474,1659,102,94,102,100.602,18687,18687,0,0,24825,40,16,89
9.95,768,640,140893,101500,1626,46,282,46,605.217,82696,82696,0,0,122185,320,128,640
9.614,60,11,13656,13881,1151,52,65,52,57.459,8681,8681,0,0,8841,4,52,11
9.999,640,194,65919,125911,1182,52,93,52,302.315,54509,54509,0,0,56542,176,256,194
10.073,60,11,13863,13958,1153,53,65,53,56.323,8743,8743,0,0,8723,4,52,11
10.12,640,194,66527,126707,1184,53,93,53,313.462,55359,55359,0,0,56624,184,256,194
10.019,60,11,13882,14122,1157,59,65,59,60.493,9146,9146,0,0,9384,4,52,11
10.143,640,194,66961,127855,1188,59,93,59,298.095,54448,54448,0,0,56714,176,240,194
10.019,60,40,16322,16040,1165,52,77,52,75.115,10985,10985,0,0,10659,4,52,40
9.999,640,208,67715,81696,1196,52,100,52,310.595,55435,55435,0,0,58114,176,240,208
10.019,60,11,13944,14115,1152,52,66,52,59.834,8865,8854,0,11,9099,4,52,11
9.976,640,194,66206,79587,1183,52,94,52,307.868,53059,53047,0,12,56705,192,256,194
10.073,60,13,14165,14362,1154,53,67,53,56.452,9028,9018,0,10,8985,4,52,13
9.727,640,196,66697,80180,1185,53,95,53,316.805,53552,53541,0,11,56832,184,256,196
9.614,60,20,14940,15211,1158,59,70,59,63.443,9857,9847,0,10,9694,4,52,20
9.976,640,200,67392,80955,1189,59,97,59,310.947,55577,55564,0,13,57252,192,240,200
10.073,60,40,16384,16177,1166,52,78,52,75.058,10736,10727,0,9,10353,4,52,40
9.976,640,208,67959,81657,1197,52,101,52,312.466,56083,56074,0,9,58150,184,248,208
10.019,84,80,23605,21368,1275,58,91,58,105.729,15701,15701,0,0,16880,28,28,80
10.143,832,224,72404,95470,1306,58,106,58,358.33,61936,61936,0,0,62645,384,64,224
10.077,84,80,25588,22364,1403,66,91,66,108.176,17232,17232,0,0,18895,28,28,80
10.143,832,256,86970,104703,1434,59,122,59,392.695,77758,77758,0,0,77084,384,64,256
9.617,84,80,26765,24723,1659,82,91,82,111.454,18092,18092,0,0,19999,28,28,80
10.143,832,320,97308,114683,1690,65,154,65,405.011,82036,82036,0,0,85916,366,64,320
9.614,84,80,25897,27973,2171,114,91,114,108.408,17498,17498,0,0,19085,24,28,80
10.143,832,640,140282,136078,2202,58,282,58,609.092,107031,107031,0,0,121452,384,64,640
8.905,88,86,65946,40874,2175,38,95,38,442.331,51786,42298,0,9488,64592,32,24,86
9.418,704,98,119743,144277,2270,38,66,38,645.58,74371,65265,0,9106,98210,256,192,98
9.298,88,86,66213,40946,2177,39,95,39,441.069,52741,43253,0,9488,64667,32,24,86
9.43,704,98,120378,144833,2272,39,66,39,662.464,77464,68358,0,9106,98242,256,192,98
9.321,88,86,66200,41218,2181,45,95,45,479.755,52362,42874,0,9488,65163,32,24,86
9.452,704,98,120811,146053,2276,45,66,45,663.127,76580,67474,0,9106,98514,256,192,98
8.905,88,86,66163,40935,2189,38,95,38,670.401,53542,44054,0,9488,65077,32,24,86
9.042,704,98,121234,91252,2284,38,66,38,671.075,75862,66756,0,9106,98765,256,192,98
8.905,88,86,66202,41046,2176,38,96,38,668.457,52520,43021,0,9499,65375,32,24,86
9.418,704,98,120058,90689,2271,38,67,38,917.632,74909,65791,0,9118,98206,248,192,98
8.905,88,86,66296,41116,2178,39,96,39,684.738,51337,41839,0,9498,65226,32,24,86
9.418,704,98,120224,90852,2273,39,67,39,942.65,77361,68244,0,9117,98408,248,192,98
8.905,88,86,66425,41401,2182,45,96,45,706.715,52186,42688,0,9498,64988,32,24,86
9.418,704,98,120554,91183,2277,45,67,45,962.583,77419,68300,0,9119,98400,248,176,98
8.905,88,86,66289,41044,2190,38,96,38,702.012,52004,42507,0,9497,64597,32,24,86
9.029,704,98,120209,91237,2285,38,67,38,954.676,76518,67403,0,9115,98532,248,192,98
9.321,112,86,68874,42908,2299,44,93,44,759.996,56106,46618,0,9488,68000,56,0,86
9.321,896,98,122874,102551,2394,44,64,44,1010.704,80574,71468,0,9106,101255,448,0,98
8.928,112,86,70857,44137,2427,52,93,52,749.992,57673,48185,0,9488,69561,56,0,86
9.321,896,160,138345,113300,2522,45,90,45,1085.945,94890,85784,0,9106,117869,440,0,160
8.952,112,86,71970,46595,2683,68,93,68,776.731,58531,49043,0,9488,71155,56,0,86
9.321,896,320,153931,126684,2778,51,154,51,1153.657,102114,93008,0,9106,126735,446,0,320
8.999,112,86,71106,49887,3195,100,93,100,750.171,57374,47886,0,9488,69648,56,0,86
9.321,896,640,196932,148091,3290,44,282,44,1358.218,131320,122214,0,9106,162067,448,0,640
8.419,20,5,682,1131,18,8,13,8,11.273,596,596,0,0,475,8,4,5
8.419,20,5,739,1206,19,8,14,8,13.298,709,709,0,0,537,8,4,5
9.229,21,16,9311,5731,205,70,15,70,36.368,4842,4244,0,598,7625,9,3,16
8.419,20,5,739,1206,19,8,14,8,12.842,691,691,0,0,537,8,4,5
8.419,20,5,764,1269,20,8,15,8,14.422,751,751,0,0,567,8,4,5
9.229,21,16,9336,5791,206,70,16,70,42.31,4793,4195,0,598,7654,9,3,16
9.229,21,16,9435,5808,205,70,15,70,36.524,4629,4031,0,598,7667,9,3,16
9.229,21,16,9460,5877,206,70,16,70,46.446,4894,4296,0,598,7672,9,3,16
8.905,21,16,9965,7316,392,132,13,132,71.748,6786,5590,0,1196,9913,9,3,16
8.419,24,5,774,1581,18,8,13,8,13.144,766,766,0,0,613,8,8,5
8.419,24,5,773,1806,19,18,14,18,12.955,862,862,0,0,609,8,8,5
8.419,24,8,1026,1710,21,8,14,8,15.884,873,873,0,0,736,8,8,8
8.419,24,8,1024,1925,22,13,15,13,16.081,945,945,0,0,795,8,8,8
8.419,24,5,831,1662,19,8,14,8,15.359,870,870,0,0,674,8,8,5
8.419,24,5,823,1887,20,18,15,18,14.986,942,942,0,0,663,8,8,5
8.858,24,5,921,1637,22,8,14,8,14.688,890,890,0,0,706,8,8,5
8.858,24,5,920,1852,23,13,15,13,14.494,969,969,0,0,764,8,8,5
9.274,26,26,5564,5343,205,38,18,38,38.348,3808,3808,0,0,4845,8,6,26
9.263,26,26,5408,5804,206,43,19,43,38.332,3643,3643,0,0,4671,8,6,26
9.229,26,32,16302,9547,397,70,21,70,52.046,8686,7497,0,1189,12945,8,6,32
9.206,26,64,20235,12419,398,43,34,43,72.433,11503,9866,0,1637,15304,4,6,64
8.419,24,8,1026,1710,21,8,14,8,15.565,870,870,0,0,736,8,8,8
8.419,24,8,1024,1925,22,13,15,13,15.87,946,946,0,0,795,8,8,8
8.55,24,8,1022,1668,24,8,14,8,16.013,848,848,0,0,603,8,8,8
8.55,24,8,1019,1873,25,8,15,8,16.057,904,904,0,0,725,8,8,8
8.419,24,8,1076,1791,22,8,15,8,18.211,958,958,0,0,791,8,8,8
8.419,24,8,1074,2006,23,13,16,13,18.983,1006,1006,0,0,849,8,8,8
8.858,24,8,1077,1754,25,8,15,8,17.125,961,961,0,0,664,8,8,8
8.858,24,8,1075,1959,26,8,16,8,17.497,1009,1009,0,0,788,8,8,8
9.013,26,26,5560,5316,208,38,18,38,38.601,3775,3775,0,0,4773,8,6,26
9.263,26,26,5403,5767,209,38,19,38,39.05,3694,3694,0,0,4668,8,6,26
9.229,26,32,16298,9520,400,70,21,70,59.78,8864,7675,0,1189,12890,10,6,32
9.206,26,64,20230,12398,401,38,34,38,79.322,11776,10139,0,1637,15283,10,6,64
8.419,24,5,831,1662,19,8,14,8,14.665,870,870,0,0,674,8,8,5
8.419,24,5,823,1887,20,18,15,18,14.773,936,936,0,0,663,8,8,5
8.419,24,8,1076,1791,22,8,15,8,17.855,945,945,0,0,791,8,8,8
8.419,24,8,1074,2006,23,13,16,13,17.646,999,999,0,0,849,8,8,8
8.419,24,5,856,1731,20,8,15,8,17.426,914,914,0,0,703,8,8,5
8.419,24,5,841,1956,21,18,16,18,17.335,950,950,0,0,685,8,8,5
8.858,24,5,946,1712,23,8,15,8,16.908,976,976,0,0,737,8,8,5
8.858,24,5,938,1927,24,13,16,13,17.01,1026,1026,0,0,786,8,8,5
9.274,26,26,5582,5418,206,38,19,38,41.121,3866,3866,0,0,4866,8,6,26
9.263,26,26,5426,5879,207,43,20,43,41.197,3710,3710,0,0,4698,8,6,26
9.229,26,32,16320,9622,398,70,22,70,61.285,8618,7429,0,1189,12999,10,6,32
9.206,26,64,20253,12498,399,43,35,43,82.923,11553,9916,0,1637,15314,8,4,64
8.858,24,5,921,1637,22,8,14,8,15.471,887,887,0,0,706,8,8,5
8.858,24,5,920,1852,23,13,15,13,14.939,957,957,0,0,764,8,8,5
8.858,24,8,1077,1754,25,8,15,8,17.401,960,960,0,0,664,8,8,8
8.858,24,8,1075,1959,26,8,16,8,17.817,1007,1007,0,0,788,8,8,8
8.858,24,5,946,1712,23,8,15,8,18.547,973,973,0,0,737,8,8,5
8.858,24,5,938,1927,24,13,16,13,18.74,1022,1022,0,0,786,8,8,5
8.55,24,5,940,1662,26,8,15,8,16.861,983,983,0,0,597,8,8,5
8.55,24,5,939,1867,27,8,16,8,17.1,1024,1024,0,0,723,8,8,5
9.274,26,26,5583,5372,209,38,19,38,41.427,3896,3896,0,0,4805,8,6,26
9.285,26,26,5427,5823,210,38,20,38,41.07,3776,3776,0,0,4697,8,6,26
9.251,26,32,16321,9576,401,70,22,70,63.68,8484,7295,0,1189,12904,10,6,32
9.229,26,64,20254,12442,402,38,35,38,86.83,11726,10089,0,1637,15320,10,6,64
9.274,26,26,5751,5449,205,38,18,38,34.093,3768,3768,0,0,4857,8,6,26
9.263,26,26,5595,5910,206,43,19,43,33.655,3657,3657,0,0,4687,8,6,26
9.013,26,26,5747,5422,208,38,18,38,35.616,3832,3832,0,0,4787,8,6,26
9.263,26,26,5590,5873,209,38,19,38,35.087,3599,3599,0,0,4681,8,6,26
9.274,26,26,5769,5524,206,38,19,38,38.27,3866,3866,0,0,4880,8,6,26
9.263,26,26,5613,5985,207,43,20,43,38.668,3720,3720,0,0,4710,8,6,26
9.274,26,26,5770,5496,209,38,19,38,37.531,3930,3930,0,0,4820,8,6,26
9.285,26,26,5614,5947,210,38,20,38,37.047,3830,3830,0,0,4714,8,6,26
9.221,26,14,4221,6067,392,68,12,68,31.293,3274,3274,0,0,3510,8,6,14
9.221,26,14,4230,6876,393,68,13,68,31.73,3390,3390,0,0,3757,8,6,14
9.274,26,32,17691,11898,584,100,19,100,66.729,10743,9554,0,1189,14307,10,4,32
9.286,26,64,20849,14987,585,68,32,68,85.034,13361,11724,0,1637,15750,10,6,64
9.229,26,32,16421,9564,398,70,21,70,53.581,8776,7587,0,1189,12946,10,6,32
9.206,26,64,20354,12436,399,43,34,43,67.775,11647,10010,0,1637,15303,8,6,64
9.229,26,32,16417,9537,401,70,21,70,60.697,8650,7461,0,1189,12886,10,4,32
9.206,26,64,20349,12415,402,38,34,38,74.592,11536,9899,0,1637,15316,8,6,64
9.229,26,32,16439,9639,399,70,22,70,62.326,8784,7595,0,1189,12988,8,6,32
9.206,26,64,20372,12515,400,43,35,43,79.752,11495,9858,0,1637,15296,10,6,64
9.251,26,32,16440,9611,402,70,22,70,63.788,8794,7605,0,1189,12912,10,6,32
9.229,26,64,20373,12477,403,38,35,38,78.278,11850,10213,0,1637,15326,6,4,64
9.285,26,32,17655,11791,585,100,19,100,67.51,10826,9637,0,1189,14247,8,6,32
9.286,26,64,20781,14891,586,68,32,68,83.288,13303,11666,0,1637,15768,8,6,64
8.905,26,32,17396,11500,777,132,19,132,119.613,12118,9740,0,2378,17331,8,6,32
8.835,26,64,21251,14153,778,68,32,68,154.312,16070,12796,0,3274,19877,10,6,64
8.419,16,5,1878,1928,18,8,13,8,14.516,1199,943,256,0,1257,8,0,5
8.419,32,5,1883,2301,19,8,14,8,20.837,1457,1201,256,0,1409,0,32,5
8.419,16,8,2136,2233,21,11,14,11,17.506,1345,1089,256,0,1440,8,0,8
8.419,32,8,2136,2576,22,11,15,11,23.6,1602,1346,256,0,1564,0,32,8
8.419,16,14,2590,2461,27,8,16,8,21.519,1518,1262,256,0,1627,8,0,14
8.419,32,14,2590,2902,28,8,17,8,28.712,1780,1524,256,0,1828,0,32,14
8.419,16,5,1932,2021,19,8,14,8,16.571,1308,1052,256,0,1284,8,0,5
8.419,32,5,1934,2394,20,8,15,8,23.728,1568,1312,256,0,1469,0,32,5
8.858,16,5,2030,2172,22,11,14,11,16.261,1444,1188,256,0,1410,8,0,5
8.858,32,5,2032,2515,23,11,15,11,22.938,1681,1425,256,0,1544,0,32,5
8.813,16,5,2226,2085,28,8,14,8,16.099,1451,1195,256,0,1462,8,0,5
8.813,32,5,2230,2526,29,8,15,8,23.048,1781,1525,256,0,1727,0,32,5
9.229,16,50,8423,6902,205,22,26,22,57.156,5501,5181,320,0,6702,8,0,50
8.881,48,50,8686,8287,206,22,27,22,64.463,5920,5600,320,0,6946,16,16,50
9.251,16,50,8449,8402,397,41,26,41,60.732,6702,6382,320,0,7163,8,0,50
9.527,40,50,9990,9682,398,25,27,25,68.297,7753,7433,320,0,8059,8,24,50
9.229,16,64,31187,16434,781,70,33,70,86.393,15278,12586,320,2372,24406,8,0,64
8.813,56,256,52488,33622,782,22,106,22,235.386,34038,28338,256,5444,38113,20,16,256
8.419,16,8,2136,2233,21,11,14,11,17.212,1350,1094,256,0,1440,8,0,8
8.419,32,8,2136,2576,22,11,15,11,23.901,1605,1349,256,0,1564,0,32,8
8.419,16,8,2202,2379,24,14,14,14,18.434,1408,1152,256,0,1495,8,0,8
8.419,32,8,2197,2692,25,14,15,14,24.376,1650,1394,256,0,1591,0,32,8
8.419,16,14,2656,2607,30,11,16,11,22.961,1593,1337,256,0,1683,8,0,14
8.419,32,14,2651,3018,31,11,17,11,28.614,1842,1586,256,0,1856,0,32,14
8.419,16,8,2190,2326,22,11,15,11,20.399,1446,1190,256,0,1480,8,0,8
8.419,32,8,2187,2669,23,11,16,11,27.93,1698,1442,256,0,1624,0,32,8
8.858,16,8,2256,2471,25,14,15,14,19.504,1590,1334,256,0,1561,8,0,8
8.858,32,8,2253,2784,26,14,16,14,25.527,1874,1618,256,0,1721,0,32,8
8.813,16,8,2452,2384,31,11,15,11,19.272,1581,1325,256,0,1613,8,0,8
8.813,32,8,2451,2795,32,11,16,11,24.923,1840,1584,256,0,1788,0,32,8
9.229,16,50,8489,7039,208,25,26,25,58.831,5632,5312,320,0,7239,8,0,50
8.881,48,50,8747,8394,209,25,27,25,65.282,5848,5528,320,0,7017,16,16,50
9.251,16,50,8515,8523,400,44,26,44,59.753,6509,6189,320,0,7205,8,0,50
9.527,40,50,10051,9773,401,28,27,28,66.859,7324,7004,320,0,7916,8,24,50
9.229,16,64,31253,16573,784,73,33,73,89.104,15208,12516,320,2372,24372,8,0,64
8.813,56,256,52549,33732,785,25,106,25,239.025,34022,28322,256,5444,38195,16,16,256
8.419,16,14,2590,2461,27,8,16,8,21.574,1536,1280,256,0,1627,8,0,14
8.419,32,14,2590,2902,28,8,17,8,27.801,1805,1549,256,0,1828,0,32,14
8.419,16,14,2656,2607,30,11,16,11,21.903,1598,1342,256,0,1683,8,0,14
8.419,32,14,2651,3018,31,11,17,11,27.774,1846,1590,256,0,1856,0,32,14
8.419,16,14,2662,2505,36,8,16,8,22.721,1539,1283,256,0,1545,8,0,14
8.419,32,14,2657,3014,37,8,17,8,29.053,1781,1525,256,0,1919,0,32,14
8.419,16,14,2644,2553,28,8,17,8,24.743,1657,1401,256,0,1689,8,0,14
8.419,32,14,2641,2994,29,8,18,8,31.572,2040,1784,256,0,1888,0,32,14
8.858,16,14,2710,2698,31,11,17,11,23.499,1730,1474,256,0,1748,8,0,14
8.858,32,14,2707,3109,32,11,18,11,29.949,2106,1850,256,0,1985,0,32,14
8.813,16,14,2778,2605,37,8,17,8,22.393,1776,1520,256,0,1672,8,0,14
8.813,32,14,2777,3114,38,8,18,8,29.611,2032,1776,256,0,2046,0,32,14
9.229,16,50,8495,6967,214,22,26,22,58.747,5542,5222,320,0,6982,8,0,50
8.847,48,50,8753,8420,215,22,27,22,66.204,5868,5548,320,0,7123,16,16,50
9.148,16,50,8521,8418,406,41,26,41,61.44,6655,6335,320,0,7081,8,0,50
9.527,40,50,10057,9766,407,25,27,25,66.831,7435,7115,320,0,7855,8,24,50
9.229,16,64,31259,16501,790,70,33,70,94.562,15585,12893,320,2372,24324,8,0,64
8.813,56,256,52555,33764,791,22,106,22,242.005,34287,28587,256,5444,38276,16,16,256
8.419,16,5,1932,2021,19,8,14,8,16.551,1394,1138,256,0,1317,8,0,5
8.419,32,5,1934,2394,20,8,15,8,23.551,1569,1313,256,0,1468,0,32,5
8.419,16,8,2190,2326,22,11,15,11,18.935,1475,1219,256,0,1500,8,0,8
8.419,32,8,2187,2669,23,11,16,11,26.352,1697,1441,256,0,1623,0,32,8
8.419,16,14,2644,2553,28,8,17,8,24.203,1653,1397,256,0,1689,8,0,14
8.419,32,14,2641,2994,29,8,18,8,30.977,1890,1634,256,0,1887,0,32,14
8.419,16,5,1954,2102,20,8,15,8,18.618,1376,1120,256,0,1324,8,0,5
8.419,32,5,1953,2475,21,8,16,8,27.941,1644,1388,256,0,1495,0,32,5
8.858,16,5,2052,2259,23,11,15,11,18.687,1548,1292,256,0,1440,8,0,5
8.858,32,5,2051,2602,24,11,16,11,26.346,1764,1508,256,0,1574,0,32,5
8.813,16,5,2248,2172,29,8,15,8,18.377,1551,1295,256,0,1492,8,0,5
8.813,32,5,2249,2613,30,8,16,8,26.122,1803,1547,256,0,1691,0,32,5
9.229,16,50,8445,6989,206,22,27,22,59.198,5607,5287,320,0,6731,8,0,50
8.881,48,50,8705,8374,207,22,28,22,70.709,6035,5715,320,0,7235,16,16,50
9.251,16,50,8471,8509,398,41,27,41,61.008,6541,6221,320,0,6702,8,0,50
9.527,40,50,10009,9789,399,25,28,25,70.366,7332,7012,320,0,7857,6,24,50
9.229,16,64,31209,16505,782,70,34,70,92.769,15693,13001,320,2372,24359,8,0,64
8.813,56,256,52507,33712,783,22,107,22,243.418,33969,28269,256,5444,38126,20,16,256
8.858,16,5,2030,2172,22,11,14,11,17.611,1443,1187,256,0,1410,8,0,5
8.858,32,5,2032,2515,23,11,15,11,23.062,1665,1409,256,0,1546,0,32,5
8.858,16,8,2256,2471,25,14,15,14,20.088,1567,1311,256,0,1561,8,0,8
8.858,32,8,2253,2784,26,14,16,14,26.454,1865,1609,256,0,1720,0,32,8
8.858,16,14,2710,2698,31,11,17,11,25.147,1735,1479,256,0,1748,8,0,14
8.858,32,14,2707,3109,32,11,18,11,31.084,2099,1843,256,0,1986,0,32,14
8.858,16,5,2052,2259,23,11,15,11,20.589,1545,1289,256,0,1440,8,0,5
8.858,32,5,2051,2602,24,11,16,11,28.115,1776,1520,256,0,1562,0,32,5
8.419,16,5,2118,2396,26,14,15,14,18.582,1585,1329,256,0,1469,8,0,5
8.419,32,5,2117,2709,27,14,16,14,25.672,2024,1768,256,0,1724,0,32,5
8.835,16,5,2314,2305,32,11,15,11,18.929,1605,1349,256,0,1552,8,0,5
8.835,32,5,2315,2716,33,11,16,11,26.198,1948,1692,256,0,1790,0,32,5
9.251,16,50,8511,7122,209,25,27,25,60.355,5624,5304,320,0,6793,8,0,50
9.218,48,50,8771,8477,210,25,28,25,68.522,5925,5605,320,0,7035,16,16,50
9.541,16,50,8537,8627,401,44,27,44,61.804,6642,6322,320,0,6774,8,0,50
9.549,40,50,10075,9877,402,28,28,28,70.737,7657,7337,320,0,8004,8,24,50
9.251,16,64,31275,16655,785,73,34,73,97.632,15446,12754,320,2372,24418,8,0,64
8.835,56,256,52573,33815,786,25,107,25,245.303,34383,28683,256,5444,38206,20,16,256
8.813,16,5,2226,2085,28,8,14,8,17.757,1497,1241,256,0,1462,8,0,5
8.813,32,5,2230,2526,29,8,15,8,24.022,1877,1621,256,0,1727,0,32,5
8.813,16,8,2452,2384,31,11,15,11,19.469,1589,1333,256,0,1613,8,0,8
8.813,32,8,2451,2795,32,11,16,11,26.093,1836,1580,256,0,1788,0,32,8
8.813,16,14,2778,2605,37,8,17,8,23.517,1765,1509,256,0,1671,8,0,14
8.813,32,14,2777,3114,38,8,18,8,30.136,2026,1770,256,0,2045,0,32,14
